um_to_um_diff,ad_to_um_diff,um_to_ad_diff,ad_to_ad_diff
0.009721382123227146,-0.015052857664351963,-0.02673510065500617,0.03206657619613103
-0.04635338423191304,0.029339665700134018,0.04335835728891906,-0.02634463875714
3.7558773070377996e-4,0.0036387311206947655,-0.0010341660755669164,-0.0029801527758315897
-0.004297309465557901,-0.01037996046809028,0.0036387311206947655,0.011038538812953457
-0.053362730026305566,0.027003217102003176,0.05036770308331159,-0.02400819015900916
0.014394279319488827,-0.03140799785126785,-0.02673510065500617,0.043748819186785234
0.02140362511388135,0.015320974111348971,-0.015052857664351963,-0.021671741560878317
0.0354223167026664,-0.05477248383257626,-0.00804351186995944,0.027393678999869345
-0.04868983283004388,0.03634901149452654,0.0340125628963957,-0.021671741560878317
-0.037007589839389676,0.01298452551321813,0.03167611429826486,-0.0076530499720932725
-0.037007589839389676,0.045694805887049904,0.024666768503872335,-0.033353984551532524
0.042431662497058924,-0.015052857664351963,-0.043090240841922055,0.015711436009215138
0.0354223167026664,-0.045426689440052896,-0.017389306262482803,0.027393678999869345
-0.051026281428174725,0.11111536663471346,0.07606863766275083,-0.13615772286928954
0.03308586810453556,-0.022062203458744486,-0.022062203458744486,0.011038538812953457
0.07280549427275985,-0.03608089504752953,-0.11084725018771645,0.07412265096248617
